"Date","Price","Open","High","Low","Vol.","Change %"
"09/25/2022","6.890","6.570","6.890","6.570","319.25K","10.06%"
"09/18/2022","6.260","5.970","6.260","5.970","851.28K","10.02%"
"09/11/2022","5.690","5.420","5.690","5.420","505.13K","10.06%"
"09/04/2022","5.170","4.930","5.170","4.930","194.56K","10.00%"
"08/28/2022","4.700","4.480","4.700","4.480","712.99K","10.07%"
"08/21/2022","4.270","4.070","4.270","4.070","493.02K","10.05%"
"12/19/2021","3.880","3.880","3.880","3.880","","0.00%"
"12/12/2021","3.880","3.880","3.880","3.880","531.09K","4.86%"
"12/05/2021","3.700","3.700","3.700","3.700","1.10M","4.82%"
"11/28/2021","3.530","3.210","3.700","3.070","13.69M","15.36%"
"11/21/2021","3.060","2.660","3.060","2.450","6.21M","20.47%"
"11/14/2021","2.540","2.100","2.540","2.000","7.33M","27.00%"
"11/07/2021","2.000","1.648","2.018","1.600","8.43M","23.84%"
"10/31/2021","1.615","1.674","1.701","1.593","2.01M","-3.52%"
"10/24/2021","1.674","1.563","1.790","1.500","5.20M","12.05%"
"10/17/2021","1.494","1.600","1.660","1.416","3.48M","-7.55%"
"10/10/2021","1.616","1.678","1.820","1.616","4.43M","-4.60%"
"10/03/2021","1.694","1.757","1.829","1.670","3.48M","-3.59%"
"09/26/2021","1.757","1.574","1.759","1.520","4.04M","12.85%"
"09/19/2021","1.557","1.569","1.675","1.503","4.07M","2.30%"
"09/12/2021","1.522","1.488","1.610","1.439","2.43M","5.04%"
"09/05/2021","1.449","1.531","1.560","1.370","2.12M","-5.79%"
"08/29/2021","1.538","1.550","1.599","1.521","2.21M","-1.09%"
"08/22/2021","1.555","1.603","1.629","1.531","3.33M","-2.99%"
"08/15/2021","1.603","1.610","1.640","1.590","2.16M","-0.87%"
"08/08/2021","1.617","1.635","1.710","1.593","2.88M","3.79%"
"08/01/2021","1.558","1.629","1.629","1.477","4.98M","-2.69%"
"07/25/2021","1.601","1.635","1.649","1.516","3.81M","-1.96%"
"07/18/2021","1.633","1.612","1.684","1.600","1.01M","-1.92%"
"07/11/2021","1.665","1.640","1.687","1.450","6.00M","1.34%"
