"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2022","13.67","13.80","14.10","13.00","43.46K","-0.94%"
"01/16/2022","13.80","13.65","14.00","11.84","70.10K","-6.69%"
"01/09/2022","14.79","14.25","14.79","13.61","23.99K","0.00%"
"01/02/2022","14.79","14.00","14.95","14.00","14.98K","0.00%"
"12/26/2021","14.79","14.11","14.89","13.51","3.06M","0.00%"
"12/19/2021","14.79","13.30","14.79","13.30","10.50K","0.00%"
"12/12/2021","14.79","13.11","14.98","13.11","167.10K","1.30%"
"12/05/2021","14.60","14.52","14.98","13.01","49.29K","-0.34%"
"11/28/2021","14.65","13.84","15.50","13.52","108.82K","-2.20%"
"11/21/2021","14.98","14.39","14.98","13.50","48.08K","0.00%"
"11/14/2021","14.98","16.20","16.75","14.00","100.70K","-0.66%"
"11/07/2021","15.08","14.50","15.44","13.49","232.13K","1.62%"
"10/31/2021","14.84","15.79","15.89","13.50","96.62K","-1.79%"
"10/24/2021","15.11","16.50","17.00","13.00","1.25M","-5.56%"
"10/17/2021","16.00","17.50","17.94","13.51","161.24K","-6.76%"
"10/10/2021","17.16","18.50","18.75","17.05","114.31K","-5.35%"
"10/03/2021","18.13","19.30","19.85","18.00","52.44K","-5.57%"
"09/26/2021","19.20","19.31","20.20","18.30","174.46K","-2.44%"
"09/19/2021","19.68","19.45","19.88","17.50","157.30K","1.18%"
"09/12/2021","19.45","19.12","20.90","19.00","311.16K","1.78%"
"09/05/2021","19.11","21.30","21.30","18.00","376.12K","-9.35%"
"08/29/2021","21.08","20.90","21.90","20.61","447.94K","-0.80%"
"08/22/2021","21.25","22.36","23.00","21.00","909.88K","-4.28%"
"08/15/2021","22.20","23.60","23.60","22.00","2.27M","-4.27%"
"08/08/2021","23.19","22.40","24.25","22.00","3.06M","5.17%"
"08/01/2021","22.05","21.54","22.90","20.61","2.85M","5.70%"
"07/25/2021","20.86","19.70","21.72","19.00","3.05M","7.58%"
"07/18/2021","19.39","19.77","20.27","19.03","246.19K","-1.32%"
"07/11/2021","19.65","18.81","20.70","18.12","1.43M","5.19%"
"07/04/2021","18.68","19.95","20.90","18.00","1.37M","-8.83%"
"06/27/2021","20.49","22.00","22.11","19.21","1.44M","-6.61%"
"06/20/2021","21.94","21.95","23.02","19.31","3.86M","4.83%"
"06/13/2021","20.93","17.94","21.25","16.22","3.56M","20.84%"
"06/06/2021","17.32","17.79","19.00","17.20","1.08M","-0.97%"
"05/30/2021","17.49","17.98","18.27","16.46","556.83K","-0.57%"
"05/23/2021","17.59","18.34","19.15","16.45","1.08M","-1.51%"
"05/16/2021","17.86","16.38","18.30","16.26","875.05K","11.35%"
"05/09/2021","16.04","15.66","16.68","15.66","247.46K","0.75%"
"05/02/2021","15.92","15.69","16.41","15.20","399.98K","4.74%"
"04/25/2021","15.20","16.50","17.00","14.93","364.74K","-8.32%"
"04/18/2021","16.58","15.45","17.39","15.00","537.44K","9.87%"
"04/11/2021","15.09","16.49","17.87","14.21","699.08K","-4.79%"
"04/04/2021","15.85","17.61","18.34","15.01","727.72K","-5.37%"
"03/28/2021","16.75","13.63","17.00","12.85","779.42K","25.75%"
"03/21/2021","13.32","13.00","13.73","10.23","915.18K","4.96%"
"03/14/2021","12.69","15.60","16.39","11.58","753.12K","-19.48%"
"03/07/2021","15.76","16.65","17.68","15.03","715.95K","-5.52%"
"02/28/2021","16.68","18.82","18.87","15.64","392.67K","-10.85%"
"02/21/2021","18.71","18.93","19.84","17.15","1.19M","0.54%"
"02/14/2021","18.61","17.69","19.43","16.20","1.22M","9.47%"
"02/07/2021","17.00","15.58","17.49","14.80","804.49K","12.36%"
"01/31/2021","15.13","14.74","16.19","13.81","382.17K","-0.53%"
"01/24/2021","15.21","15.85","16.77","15.00","839.47K","0.80%"
"01/17/2021","15.09","12.51","15.56","12.51","1.69M","18.91%"
"01/10/2021","12.69","12.20","12.90","11.76","1.64M","1.85%"
"01/03/2021","12.46","11.30","12.90","11.30","1.24M","10.07%"
"12/27/2020","11.32","11.04","11.60","10.57","884.48K","2.07%"
"12/20/2020","11.09","10.94","11.65","10.00","326.49K","7.46%"
"12/13/2020","10.32","11.13","12.44","10.10","199.97K","-13.35%"
"12/06/2020","11.91","13.39","13.40","11.36","299.14K","-9.77%"
"11/29/2020","13.20","12.90","13.77","12.46","432.03K","4.68%"
"11/22/2020","12.61","12.50","14.37","12.00","1.68M","2.27%"
"11/15/2020","12.33","9.77","12.99","9.35","1.84M","29.65%"
"11/08/2020","9.51","8.50","9.96","8.50","500.29K","6.38%"
"11/01/2020","8.94","8.73","9.15","8.11","131.75K","-1.76%"
"10/25/2020","9.10","8.17","9.30","8.17","82.88K","1.90%"
"10/18/2020","8.93","8.93","10.00","8.60","791.43K","3.24%"
"10/11/2020","8.65","9.18","9.18","8.00","268.44K","1.17%"
"10/04/2020","8.55","9.50","9.50","8.43","201.81K","-8.75%"
"09/27/2020","9.37","8.82","9.80","8.00","796.94K","3.19%"
"09/20/2020","9.08","8.47","9.72","8.20","405.85K","10.73%"
"09/13/2020","8.20","8.24","8.47","7.35","224.74K","6.36%"
"09/06/2020","7.71","6.96","8.43","6.82","458.41K","9.67%"
"08/30/2020","7.03","6.04","7.31","6.04","200.73K","15.25%"
"08/23/2020","6.10","6.07","6.69","5.95","141.28K","-4.09%"
"08/16/2020","6.36","6.70","6.70","5.64","108.56K","-8.09%"
"08/09/2020","6.92","6.45","7.39","6.27","134.24K","11.08%"
"08/02/2020","6.23","5.99","6.27","5.61","115.12K","10.66%"
"07/26/2020","5.63","5.43","6.02","5.41","36.80K","11.93%"
"07/19/2020","5.03","5.16","5.45","4.97","11.80K","-8.88%"
"07/12/2020","5.52","6.00","6.15","5.43","67.68K","-8.46%"
"07/05/2020","6.03","6.49","6.98","5.76","84.74K","-5.63%"
"06/28/2020","6.39","5.70","6.59","5.50","242.86K","12.50%"
"06/21/2020","5.68","5.27","5.79","5.12","11.03K","0.00%"
"06/14/2020","5.68","5.20","5.88","5.20","26.70K","-1.56%"
"06/07/2020","5.77","5.75","5.97","5.20","44.86K","4.34%"
"05/31/2020","5.53","5.56","5.99","5.20","200.95K","9.29%"
"05/17/2020","5.06","4.48","5.18","4.48","370.32K","13.71%"
"05/10/2020","4.45","3.81","4.50","3.81","15.40K","6.46%"
"05/03/2020","4.18","4.90","4.90","4.09","29.50K","-7.93%"
"04/26/2020","4.54","4.35","4.56","4.35","22.40K","9.40%"
"04/19/2020","4.15","4.15","4.33","3.64","19.28K","4.53%"
"04/12/2020","3.97","3.95","4.18","3.81","10.63K","0.00%"
"04/05/2020","3.97","3.85","3.99","3.65","15.71K","6.15%"
"03/29/2020","3.74","3.70","3.90","3.67","14.90K","9.04%"
"03/22/2020","3.43","3.34","3.71","3.33","318.53K","1.48%"
