"Date","Price","Open","High","Low","Vol.","Change %"
"04/05/2020","2.05","2.30","2.31","2.00","57.43M","-10.38%"
"03/29/2020","2.28","2.16","2.31","2.13","27.33M","4.95%"
"03/22/2020","2.18","2.06","2.23","1.91","78.30M","8.99%"
"03/15/2020","2.00","2.59","2.59","1.72","50.23M","-25.67%"
"03/08/2020","2.69","2.69","2.87","2.52","34.22M","-5.56%"
"03/01/2020","2.84","2.95","2.95","2.67","44.68M","-7.04%"
"02/23/2020","3.06","3.25","3.29","3.05","18.59M","-5.96%"
"02/16/2020","3.25","3.46","3.46","3.20","5.78M","-5.43%"
"02/09/2020","3.44","3.38","3.46","3.34","12.18M","1.91%"
"02/02/2020","3.38","3.38","3.48","3.34","17.50M","-0.42%"
"01/26/2020","3.39","3.40","3.43","3.27","10.00M","0.85%"
"01/19/2020","3.36","3.48","3.48","3.28","10.89M","-4.29%"
"01/12/2020","3.51","3.30","3.53","3.28","13.93M","5.84%"
"01/05/2020","3.32","3.38","3.38","2.96","16.55M","-3.95%"
"12/29/2019","3.46","3.46","3.53","3.40","8.02M","0.00%"
"12/22/2019","3.46","3.50","3.56","3.40","9.23M","0.42%"
"12/15/2019","3.44","3.23","3.52","3.18","10.84M","7.40%"
"12/08/2019","3.20","3.48","3.48","3.17","13.51M","-6.69%"
"12/01/2019","3.43","3.46","3.51","3.26","15.63M","-1.04%"
"11/24/2019","3.47","3.56","3.59","3.44","11.40M","-2.82%"
"11/17/2019","3.57","3.85","3.86","3.53","27.89M","-6.93%"
"11/10/2019","3.84","3.81","3.96","3.78","24.61M","1.91%"
"11/03/2019","3.76","3.90","3.91","3.72","36.26M","-2.60%"
"10/27/2019","3.86","3.69","3.99","3.69","41.57M","4.26%"
"10/20/2019","3.71","3.67","3.79","3.61","21.65M","0.19%"
"10/13/2019","3.70","3.27","3.84","3.20","99.61M","11.96%"
"10/06/2019","3.30","3.34","3.46","3.25","14.18M","2.68%"
"09/29/2019","3.22","3.25","3.35","3.12","13.46M","3.94%"
"09/22/2019","3.10","3.45","3.45","2.87","19.50M","-13.97%"
"09/15/2019","3.60","3.86","3.86","3.50","11.75M","-6.00%"
"09/08/2019","3.83","3.85","3.89","3.77","13.50M","1.14%"
"09/01/2019","3.79","3.85","3.97","3.75","16.25M","-2.04%"
"08/25/2019","3.86","3.93","4.02","3.74","18.72M","0.00%"
