"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/2023","1.868","1.970","1.970","1.824","1.18M","-2.78%"
"08/06/2023","1.922","1.992","1.992","1.849","585.56K","-1.86%"
"07/30/2023","1.958","1.751","1.995","1.751","1.40M","12.75%"
"07/23/2023","1.737","1.756","1.764","1.679","508.08K","-0.83%"
"07/16/2023","1.751","1.781","1.856","1.734","1.23M","-1.64%"
"07/09/2023","1.781","1.759","1.834","1.547","1.05M","-2.40%"
"07/02/2023","1.824","1.924","1.946","1.764","1.01M","-3.73%"
"06/25/2023","1.895","1.895","1.895","1.847","255.92K","0.00%"
"06/18/2023","1.895","1.924","1.931","1.840","783.34K","0.71%"
"06/11/2023","1.882","1.922","1.955","1.864","1.17M","-0.23%"
"06/04/2023","1.886","2.112","2.114","1.714","2.04M","-7.48%"
"05/28/2023","2.039","1.911","2.165","1.886","2.86M","5.61%"
"05/21/2023","1.931","1.900","1.979","1.824","536.18K","2.95%"
"05/14/2023","1.875","1.942","1.964","1.805","617.89K","-1.62%"
"05/07/2023","1.906","1.964","1.990","1.858","675.51K","-1.60%"
"04/30/2023","1.937","2.024","2.077","1.882","554.80K","-3.52%"
"04/23/2023","2.008","2.101","2.101","1.968","653.20K","0.78%"
"04/16/2023","1.993","2.101","2.101","1.990","299.19K","-5.46%"
"04/09/2023","2.108","2.234","2.234","2.057","594.00K","-4.51%"
"04/02/2023","2.207","2.360","2.428","2.154","762.63K","-3.11%"
"03/26/2023","2.278","2.192","2.492","1.946","1.30M","1.98%"
"03/19/2023","2.234","2.209","2.313","1.858","719.31K","14.51%"
"03/12/2023","1.951","2.543","2.576","1.725","2.98M","-23.70%"
"03/05/2023","2.556","2.035","2.634","1.926","5.97M","26.06%"
"02/26/2023","2.028","1.628","2.046","1.617","2.24M","24.59%"
"02/19/2023","1.628","1.617","1.681","1.559","674.89K","0.41%"
"02/12/2023","1.621","1.636","1.681","1.548","2.08M","0.83%"
"02/05/2023","1.608","1.504","1.694","1.376","1.17M","-1.49%"
"01/29/2023","1.632","1.736","1.736","1.566","2.18M","-1.60%"
"01/22/2023","1.659","1.769","1.769","1.617","1.14M","-3.10%"
"01/15/2023","1.712","1.625","1.811","1.617","4.10M","5.74%"
"01/08/2023","1.619","1.690","1.703","1.351","1.74M","0.00%"
"01/01/2023","1.619","1.515","1.692","1.460","2.75M","6.71%"
"12/25/2022","1.517","1.418","1.548","1.349","1.49M","7.02%"
"12/18/2022","1.418","1.555","1.555","1.349","3.43M","-8.69%"
"12/11/2022","1.552","1.634","1.769","1.528","7.44M","-6.90%"
"12/04/2022","1.667","1.491","1.844","1.482","9.97M","14.94%"
"11/27/2022","1.451","1.150","1.519","1.139","8.47M","25.43%"
"11/20/2022","1.157","0.991","1.163","0.973","10.62M","18.06%"
"11/13/2022","0.980","0.847","0.995","0.843","5.27M","20.71%"
"11/06/2022","0.812","0.829","0.865","0.812","1.88M","-4.18%"
"10/30/2022","0.847","0.862","0.874","0.823","3.74M","-1.79%"
"10/23/2022","0.862","0.880","0.885","0.843","3.96M","1.30%"
"10/16/2022","0.851","0.807","0.874","0.807","3.53M","8.76%"
"10/09/2022","0.783","0.807","0.818","0.778","1.68M","-3.01%"
"10/02/2022","0.807","0.814","0.827","0.774","2.54M","-0.27%"
"09/25/2022","0.809","0.803","0.851","0.783","4.08M","1.67%"
"09/18/2022","0.796","0.836","0.838","0.679","5.15M","-4.76%"
"09/11/2022","0.836","0.849","0.862","0.801","4.11M","-2.07%"
"09/04/2022","0.854","0.778","0.869","0.774","5.06M","9.35%"
"08/28/2022","0.781","0.812","0.829","0.765","4.17M","-5.11%"
"08/21/2022","0.823","0.834","0.834","0.798","3.69M","0.27%"
"08/14/2022","0.820","0.807","0.865","0.801","6.17M","0.54%"
"08/07/2022","0.816","0.756","0.825","0.721","8.68M","8.85%"
"07/31/2022","0.750","0.708","0.765","0.694","14.35M","7.28%"
"07/24/2022","0.699","0.663","0.703","0.646","7.08M","6.76%"
"07/17/2022","0.655","0.613","0.657","0.610","1.67M","4.96%"
"07/03/2022","0.624","0.624","0.632","0.579","1.69M","0.00%"
"06/26/2022","0.624","0.650","0.655","0.619","2.03M","-4.08%"
"06/19/2022","0.650","0.681","0.699","0.646","6.65M","-4.55%"
"06/12/2022","0.681","0.675","0.694","0.659","4.16M","0.33%"
"06/05/2022","0.679","0.659","0.690","0.644","5.06M","5.14%"
"05/29/2022","0.646","0.663","0.694","0.626","7.18M","-2.99%"
"05/22/2022","0.666","0.628","0.701","0.628","14.30M","5.99%"
"05/15/2022","0.628","0.659","0.690","0.608","13.32M","-3.07%"
"05/08/2022","0.648","0.604","0.661","0.593","11.30M","6.55%"
"04/24/2022","0.608","0.602","0.617","0.579","2.69M","2.61%"
"04/17/2022","0.593","0.555","0.599","0.511","5.72M","6.77%"
"04/10/2022","0.555","0.586","0.586","0.529","3.98M","-5.28%"
"04/03/2022","0.586","0.604","0.621","0.577","1.79M","-1.85%"
"03/27/2022","0.597","0.624","0.624","0.562","6.39M","-1.82%"
"03/20/2022","0.608","0.564","0.639","0.555","15.66M","9.13%"
"03/13/2022","0.557","0.584","0.588","0.502","6.89M","-2.33%"
"03/06/2022","0.571","0.517","0.579","0.502","12.09M","12.66%"
"02/27/2022","0.506","0.467","0.515","0.464","6.11M","13.93%"
"02/20/2022","0.445","0.557","0.571","0.427","6.06M","-21.79%"
"02/13/2022","0.568","0.608","0.610","0.531","7.09M","-9.19%"
"02/06/2022","0.626","0.637","0.637","0.608","2.73M","-0.35%"
"01/30/2022","0.628","0.635","0.646","0.615","2.40M","0.35%"
"01/23/2022","0.626","0.641","0.657","0.608","2.41M","-3.08%"
"01/16/2022","0.646","0.648","0.661","0.630","4.26M","-1.35%"
"01/09/2022","0.655","0.672","0.708","0.652","8.75M","-0.67%"
"01/02/2022","0.659","0.624","0.666","0.624","4.70M","7.58%"
"12/26/2021","0.613","0.626","0.641","0.597","4.56M","-2.12%"
"12/19/2021","0.626","0.597","0.630","0.575","4.12M","4.81%"
"12/12/2021","0.597","0.602","0.635","0.582","5.41M","-0.37%"
"12/05/2021","0.599","0.632","0.661","0.588","7.14M","-5.24%"
"11/28/2021","0.632","0.595","0.646","0.555","5.98M","4.00%"
"11/21/2021","0.608","0.560","0.613","0.551","3.46M","5.77%"
"11/14/2021","0.575","0.621","0.630","0.553","4.98M","-7.47%"
"11/07/2021","0.621","0.608","0.655","0.597","5.67M","3.31%"
"10/31/2021","0.602","0.650","0.655","0.593","3.98M","-6.21%"
"10/24/2021","0.641","0.694","0.694","0.555","8.99M","-3.33%"
"10/17/2021","0.663","0.765","0.785","0.617","7.83M","-13.04%"
"10/10/2021","0.763","0.796","0.807","0.752","10.55M","-3.09%"
"10/03/2021","0.787","0.825","0.838","0.774","2.79M","-3.52%"
"09/26/2021","0.816","0.878","0.882","0.796","5.68M","-4.90%"
"09/19/2021","0.858","0.953","0.973","0.756","7.51M","-11.21%"
"09/12/2021","0.966","0.944","1.028","0.944","9.88M","1.39%"
"09/05/2021","0.953","1.106","1.137","0.913","11.93M","-14.48%"
"08/29/2021","1.115","1.154","1.188","1.037","21.74M","-3.45%"
"08/22/2021","1.154","1.046","1.201","1.019","46.04M","9.66%"
"08/15/2021","1.053","1.015","1.106","0.984","28.41M","5.31%"
"08/08/2021","1.000","1.022","1.090","0.977","20.33M","-0.88%"
"08/01/2021","1.008","1.110","1.161","0.962","38.25M","-8.25%"
"07/25/2021","1.099","0.971","1.143","0.958","47.52M","14.52%"
"07/18/2021","0.960","0.929","0.984","0.924","6.33M","4.08%"
"07/11/2021","0.922","0.851","0.962","0.845","36.17M","5.84%"
"07/04/2021","0.871","0.794","0.924","0.783","42.48M","8.84%"
"06/27/2021","0.801","0.801","0.845","0.767","8.11M","0.28%"
"06/20/2021","0.798","0.794","0.827","0.763","13.49M","2.27%"
"06/13/2021","0.781","0.902","0.918","0.756","27.45M","-10.41%"
"06/06/2021","0.871","0.924","0.949","0.847","21.07M","-4.60%"
"05/30/2021","0.913","0.949","1.026","0.900","54.45M","-3.05%"
"05/23/2021","0.942","0.935","0.995","0.885","37.76M","0.95%"
"05/16/2021","0.933","0.982","1.024","0.920","30.24M","-5.38%"
"05/09/2021","0.986","0.909","1.015","0.885","19.43M","9.31%"
"05/02/2021","0.902","0.832","0.964","0.832","22.15M","12.71%"
"04/25/2021","0.801","0.717","0.827","0.690","19.82M","14.56%"
"04/18/2021","0.699","0.663","0.712","0.641","9.18M","10.49%"
"04/11/2021","0.632","0.652","0.705","0.597","13.31M","0.70%"
"04/04/2021","0.628","0.703","0.712","0.577","12.54M","-11.80%"
"03/28/2021","0.712","0.608","0.736","0.608","10.58M","17.09%"
"03/21/2021","0.608","0.752","0.752","0.575","11.17M","-18.88%"
"03/14/2021","0.750","0.801","0.807","0.686","13.10M","-6.09%"
"03/07/2021","0.798","0.796","0.838","0.781","13.02M","0.28%"
"02/28/2021","0.796","0.940","0.940","0.765","13.71M","-15.89%"
"02/21/2021","0.947","0.973","0.991","0.909","13.02M","-2.73%"
"02/14/2021","0.973","1.004","1.039","0.951","26.30M","-3.30%"
"02/07/2021","1.006","0.973","1.053","0.955","40.38M","4.36%"
"01/31/2021","0.964","0.947","1.017","0.911","20.78M","2.11%"
"01/24/2021","0.944","0.907","0.991","0.902","23.10M","4.15%"
"01/17/2021","0.907","0.887","0.958","0.862","30.20M","2.76%"
"01/10/2021","0.882","0.814","0.896","0.814","22.21M","9.02%"
"01/03/2021","0.809","0.807","0.847","0.796","14.94M","-0.81%"
"12/27/2020","0.816","0.807","0.836","0.754","22.76M","0.82%"
"12/20/2020","0.809","0.922","0.962","0.767","35.76M","-8.96%"
"12/13/2020","0.889","0.849","0.920","0.818","52.21M","2.55%"
"12/06/2020","0.867","0.774","0.893","0.761","65.93M","12.64%"
"11/29/2020","0.770","0.725","0.814","0.725","21.75M","4.82%"
"11/22/2020","0.734","0.783","0.807","0.719","26.13M","-4.32%"
"11/15/2020","0.767","0.741","0.792","0.708","31.52M","2.97%"
"11/08/2020","0.745","0.652","0.774","0.652","38.62M","11.22%"
"11/01/2020","0.670","0.752","0.752","0.641","25.04M","-12.17%"
"10/25/2020","0.763","0.730","0.796","0.697","40.38M","-5.74%"
"10/18/2020","0.809","0.789","0.862","0.747","62.77M","4.57%"
"10/11/2020","0.774","0.807","0.814","0.756","9.37M","-4.11%"
"10/04/2020","0.807","0.818","0.840","0.750","16.06M","-0.82%"
"09/27/2020","0.814","0.871","0.924","0.796","38.58M","2.51%"
"09/20/2020","0.794","0.761","0.818","0.743","28.51M","4.97%"
"09/13/2020","0.756","0.867","0.867","0.743","19.67M","-9.28%"
"09/06/2020","0.834","0.759","0.860","0.730","44.41M","10.23%"
"08/30/2020","0.756","0.655","0.783","0.639","30.12M","17.53%"
"08/23/2020","0.644","0.646","0.663","0.624","3.74M","2.11%"
"08/16/2020","0.630","0.637","0.661","0.619","2.66M","-1.72%"
"08/09/2020","0.641","0.632","0.679","0.619","7.11M","0.35%"
"08/02/2020","0.639","0.641","0.672","0.630","5.27M","1.05%"
"07/26/2020","0.632","0.571","0.641","0.564","4.91M","13.94%"
"07/19/2020","0.555","0.562","0.575","0.515","2.22M","3.29%"
"07/12/2020","0.537","0.606","0.619","0.506","3.41M","-8.65%"
"07/05/2020","0.588","0.637","0.675","0.573","8.36M","-6.67%"
"06/28/2020","0.630","0.557","0.652","0.557","8.11M","12.20%"
"06/21/2020","0.562","0.595","0.606","0.544","5.00M","-1.17%"
"06/14/2020","0.568","0.535","0.599","0.489","9.49M","5.76%"
"06/07/2020","0.537","0.456","0.579","0.456","11.78M","20.54%"
"05/31/2020","0.446","0.440","0.460","0.427","1.11M","4.13%"
"05/17/2020","0.428","0.409","0.442","0.405","371.91K","0.31%"
"05/10/2020","0.427","0.482","0.482","0.405","2.14M","-9.39%"
"05/03/2020","0.471","0.460","0.498","0.427","4.33M","1.91%"
"04/26/2020","0.462","0.478","0.498","0.447","3.25M","-0.48%"
"04/19/2020","0.464","0.445","0.475","0.422","994.39K","4.74%"
"04/12/2020","0.443","0.400","0.467","0.400","2.15M","2.30%"
"04/05/2020","0.433","0.387","0.442","0.378","589.46K","7.75%"
"03/29/2020","0.402","0.390","0.418","0.387","1.17M","3.00%"
"03/22/2020","0.391","0.314","0.396","0.307","4.50M","35.22%"
"03/15/2020","0.289","0.365","0.365","0.243","5.38M","-24.07%"
"03/08/2020","0.380","0.431","0.438","0.354","4.35M","-14.85%"
"03/01/2020","0.447","0.467","0.467","0.407","2.86M","-9.82%"
"02/23/2020","0.495","0.526","0.535","0.487","3.12M","-4.27%"
"02/16/2020","0.517","0.546","0.551","0.502","2.61M","-2.90%"
"02/09/2020","0.533","0.557","0.564","0.522","1.31M","-4.74%"
"02/02/2020","0.560","0.571","0.593","0.548","2.24M","-0.39%"
"01/26/2020","0.562","0.535","0.582","0.522","2.88M","4.10%"
"01/19/2020","0.540","0.546","0.560","0.522","1.44M","-2.79%"
"01/12/2020","0.555","0.531","0.568","0.520","3.06M","6.36%"
"01/05/2020","0.522","0.553","0.553","0.469","3.20M","-7.45%"
"12/29/2019","0.564","0.573","0.584","0.531","2.89M","0.79%"
"12/22/2019","0.560","0.575","0.586","0.555","625.60K","-2.69%"
"12/15/2019","0.575","0.571","0.584","0.557","841.15K","0.00%"
"12/08/2019","0.575","0.568","0.593","0.548","1.65M","2.77%"
"12/01/2019","0.560","0.562","0.588","0.542","2.09M","-0.78%"
"11/24/2019","0.564","0.586","0.590","0.553","698.93K","-5.20%"
"11/17/2019","0.595","0.588","0.615","0.582","1.06M","-1.10%"
"11/10/2019","0.602","0.619","0.628","0.599","1.68M","-3.20%"
"11/03/2019","0.621","0.624","0.628","0.604","2.89M","1.44%"
"10/27/2019","0.613","0.615","0.648","0.608","7.15M","-0.36%"
"10/20/2019","0.615","0.602","0.624","0.586","2.59M","0.00%"
"10/13/2019","0.615","0.621","0.632","0.599","2.24M","0.72%"
"10/06/2019","0.610","0.610","0.630","0.586","2.07M","1.10%"
"09/29/2019","0.604","0.637","0.641","0.575","3.88M","3.41%"
"09/22/2019","0.584","0.639","0.639","0.502","8.95M","-10.51%"
"09/15/2019","0.652","0.705","0.705","0.635","7.56M","-6.65%"
"09/08/2019","0.699","0.661","0.725","0.661","11.43M","7.85%"
"09/01/2019","0.648","0.646","0.668","0.635","3.07M","-1.68%"
"08/25/2019","0.659","0.666","0.697","0.630","3.65M","0.00%"
"08/18/2019","0.659","0.648","0.677","0.624","3.77M","3.83%"
"08/11/2019","0.635","0.619","0.661","0.619","1.31M","2.87%"
"08/04/2019","0.617","0.602","0.626","0.575","1.88M","4.49%"
"07/28/2019","0.590","0.624","0.624","0.579","3.26M","-2.20%"
"07/21/2019","0.604","0.579","0.621","0.579","3.51M","3.41%"
"07/14/2019","0.584","0.586","0.597","0.540","2.15M","1.15%"
"07/07/2019","0.577","0.617","0.617","0.566","2.42M","-4.04%"
"06/30/2019","0.602","0.615","0.624","0.588","760.74K","-3.55%"
"06/23/2019","0.624","0.626","0.632","0.579","2.71M","2.17%"
"06/16/2019","0.610","0.637","0.641","0.604","1.60M","-4.17%"
"06/09/2019","0.637","0.637","0.679","0.626","4.99M","3.60%"
"06/02/2019","0.615","0.615","0.624","0.604","316.40K","-1.07%"
"05/26/2019","0.621","0.628","0.652","0.615","3.46M","-0.71%"
"05/19/2019","0.626","0.630","0.637","0.568","3.90M","-1.39%"
"05/12/2019","0.635","0.650","0.686","0.602","2.05M","1.77%"
"05/05/2019","0.624","0.732","0.736","0.588","3.21M","-15.82%"
"04/28/2019","0.741","0.741","0.763","0.730","2.12M","-3.74%"
"04/21/2019","0.770","0.752","0.789","0.741","9.74M","2.35%"
"04/14/2019","0.752","0.730","0.763","0.719","17.47M","3.34%"
"04/07/2019","0.728","0.701","0.747","0.694","7.05M","4.11%"
"03/31/2019","0.699","0.708","0.728","0.692","2.38M","-1.25%"
"03/24/2019","0.708","0.730","0.745","0.690","3.61M","-2.74%"
"03/17/2019","0.728","0.763","0.767","0.675","4.84M","-4.08%"
"03/10/2019","0.759","0.785","0.796","0.745","10.09M","-2.56%"
"03/03/2019","0.778","0.792","0.803","0.763","3.99M","0.00%"
"02/24/2019","0.778","0.781","0.829","0.763","12.84M","0.00%"
"02/17/2019","0.778","0.787","0.814","0.767","9.21M","-3.56%"
"02/10/2019","0.807","0.785","0.840","0.730","12.96M","2.82%"
"02/03/2019","0.785","0.787","0.816","0.756","8.41M","1.14%"
"01/27/2019","0.776","0.752","0.792","0.736","2.53M","3.54%"
"01/20/2019","0.750","0.754","0.781","0.717","2.41M","-0.59%"
"01/13/2019","0.754","0.774","0.783","0.743","2.37M","-2.85%"
"01/06/2019","0.776","0.792","0.803","0.759","3.86M","0.00%"
"12/30/2018","0.776","0.763","0.792","0.747","1.87M","2.33%"
"12/23/2018","0.759","0.767","0.772","0.730","2.23M","-1.15%"
"12/16/2018","0.767","0.681","0.807","0.679","9.13M","10.51%"
"12/09/2018","0.694","0.661","0.710","0.626","4.60M","3.63%"
"12/02/2018","0.670","0.774","0.774","0.655","3.75M","-11.66%"
"11/25/2018","0.759","0.765","0.801","0.732","4.56M","-2.83%"
"11/18/2018","0.781","0.759","0.823","0.759","6.00M","1.44%"
"11/11/2018","0.770","0.807","0.860","0.754","10.19M","-2.52%"
"11/04/2018","0.789","0.736","0.805","0.730","12.09M","6.57%"
"10/28/2018","0.741","0.719","0.774","0.694","10.83M","7.03%"
"10/21/2018","0.692","0.666","0.756","0.619","23.64M","2.29%"
"10/14/2018","0.677","0.677","0.723","0.666","7.76M","2.00%"
"10/07/2018","0.663","0.533","0.694","0.533","13.22M","20.48%"
"09/30/2018","0.551","0.590","0.590","0.533","5.79M","-3.11%"
"09/23/2018","0.568","0.480","0.586","0.464","10.21M","16.29%"
